gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
SFN,2.48073149885443,6.0792244250074e-09,1.48400622908236e-06,5.82856427611196,Up-regulated
FABP7,2.21836701391005,2.2057645552423e-06,0.000138458992224781,3.85867883372999,Up-regulated
GNG4,2.02874607154601,0.00109313392220104,0.0160107681805046,1.79558783056972,Up-regulated
GSTA4,1.74313233535427,9.45043574034518e-05,0.0025276617867712,2.59728103717978,Up-regulated
OSBPL6,1.56444054650251,0.0070854351970203,0.0622668045114144,1.20574342139389,NS.
CAV1,1.54246163978444,0.0593195296490231,0.241639265066954,0.616832493824262,NS.
LUM,1.53626967020934,0.00544485906376022,0.0517850881518667,1.28579528013299,NS.
BGN,1.51825116403396,7.97760267995689e-08,9.47582517538236e-06,5.02338296040887,Up-regulated
KHK,1.46913036744457,4.57110592042137e-05,0.00156917495424465,2.804328632304,Up-regulated
FADS1,1.45111186120444,0.0110271435534609,0.0832530391304247,1.07959990372576,NS.
G0S2,1.3821172482088,0.369471307202943,0.660187229396218,0.180332880878769,NS.
IMPA2,1.32805179076506,0.0139691218386794,0.096814387001825,1.01406010001364,NS.
PLOD1,1.29510761271983,0.000720700962431725,0.0117287408478704,1.9307486095532,Up-regulated
HS3ST1,1.27675850198231,0.0167652780451824,0.108974307293686,0.962675882938736,NS.
SPHK1,1.27675847408275,0.00611443828151338,0.0563224319073286,1.24931860136006,NS.
A4GALT,1.26433595254612,0.0508633030441194,0.219541604691415,0.658483165737475,NS.
PON2,1.25695585173507,0.000243507850592526,0.00486351588865253,2.31304966098664,Up-regulated
GCSH,1.23753776089829,2.73755348965941e-05,0.00107400089585388,2.96899535637926,Up-regulated
PYCR1,1.19979743291718,0.0276172932642,0.149446288919821,0.82551486497836,NS.
SCD,1.14573022645671,0.0226834032792869,0.130459259174328,0.88452509199025,NS.
NPL,1.13699654343104,0.0131669156370241,0.0939211482290321,1.02723660661515,NS.
PLPP2,1.13699653357337,0.000548377402623086,0.00941238401221031,2.02630036252218,Up-regulated
ACSM3,1.09447981402513,0.05031293938596,0.218334887060683,0.660876864165375,NS.
CTPS2,1.09443692093223,0.016544266884537,0.108177842653829,0.965861683763616,NS.
NR1H3,1.09443692093222,0.0165442672424608,0.108177842653829,0.965861683763616,NS.
MGST1,1.09443691552575,0.0359081115753209,0.178081537541716,0.749381103329447,NS.
COQ3,1.06974430478763,0.00299710315398416,0.0342874775557628,1.46486446367211,Up-regulated
ADAMTS10,1.03383007712737,0.0629218131559821,0.252261356758563,0.598149272795504,NS.
BDH2,0.991001330015731,5.52042725547547e-08,8.09307398570704e-06,5.09188648933222,NS.
GPAT3,0.989076659059176,0.0356727440623612,0.177314521957031,0.751255694475021,NS.
MFSD2A,0.95468514342819,0.053120822210076,0.224004695576847,0.649742877908069,NS.
PIGU,0.950542737606649,9.89435201011941e-05,0.0025276617867712,2.59728103717978,NS.
RPP25,0.949254907456334,0.0149783434458927,0.100943007824007,0.995923758628419,NS.
DHRS3,0.940286251437135,0.0576279712110434,0.236154108981535,0.626804493481387,NS.
FHL2,0.922586721817,0.118326233552075,0.369790519365448,0.432044227411705,NS.
PHGDH,0.922586721816981,0.118326233549503,0.369790519365448,0.432044227411705,NS.
CACNA2D2,0.922586660348476,0.0936434527370754,0.322468127998988,0.491513203565741,NS.
B3GAT1,0.905194928266224,0.0656375597735724,0.260299131448626,0.584527281017535,NS.
SLC27A2,0.901370958393803,0.000859698575281246,0.0133954451765454,1.87304284872211,NS.
POLE2,0.871293466612498,0.090900351749802,0.315993786066954,0.500321457582125,NS.
CHDH,0.871293366099415,0.16615506107065,0.456874429502151,0.340203148000056,NS.
CPNE7,0.871293365943485,0.0413759130803418,0.197186292923017,0.705123277603707,NS.
DOLPP1,0.846601104944062,0.032366896923802,0.166613431916832,0.778289989890704,NS.
ACSL6,0.822503220194483,0.156681501241177,0.435182374496671,0.361328702496105,NS.
PLPP6,0.815723514788948,0.047939012854771,0.214069128540512,0.669445958913914,NS.
B4GALT5,0.813024458463256,0.00276763568635882,0.0325160192670071,1.48790262778253,NS.
POLR2J2,0.806754847693284,0.238839800526244,0.539138224890597,0.268299875608679,NS.
NTPCR,0.784282224959935,4.33645262087583e-05,0.00153664296904261,2.81342702683113,NS.
ACY1,0.767752881323062,0.0198593811718333,0.120195758772776,0.920110856576848,NS.
GCLM,0.755982519472239,0.00941958942217689,0.0751688357892319,1.12396217603071,NS.
ARSD,0.737761973343199,0.113789538001976,0.362312485493248,0.440916699674016,NS.
DAG1,0.735491826363464,0.0363913303653037,0.180071515343631,0.744554980725507,NS.
