gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
PWP2,2.24542715377608,2.7953499265751e-05,0.0002416686236141,3.61677973137051,Up-regulated
GALNT3,2.23315658656999,3.5574065255571e-05,0.0002994491240095,3.52367695303688,Up-regulated
PGAP1,2.20414500493825,1.71150882896833e-10,5.96854745594193e-09,8.22413134870724,Up-regulated
D2HGDH,2.16709483588977,2.94535563319157e-10,9.516097538414511e-09,8.02154111516587,Up-regulated
SERINC5,2.13209799335939,1.3929728494935899e-12,1.05529701735773e-10,9.97662528932837,Up-regulated
UST,2.11808731999503,0.0024803238162107,0.0109643288213581,1.96001794840069,Up-regulated
ARSK,2.07553442922958,1.22267817240149e-05,0.0001183358565976,3.92688364114563,Up-regulated
CKAP4,2.07552764235813,0.0152522766383156,0.0491338002556881,1.30861964404252,Up-regulated
HELZ2,2.06774550191653,3.55777607916538e-13,3.0063207868947496e-11,10.5219646802544,Up-regulated
CSNK2A2,2.01490302054316,7.18350422250781e-08,1.3489024595598e-06,5.87001945344633,Up-regulated
COX18,2.0149030205423,1.02175244809952e-06,1.33994493561357e-05,4.87291304838933,Up-regulated
POMK,1.99548532193454,0.0010692553921587,0.0055404577749356,2.25645435062986,Up-regulated
AGO4,1.99548497525805,0.0034981090687025,0.0147188992765335,1.83212466662907,Up-regulated
NOTCH1,1.97374494804873,2.1295533730193902e-10,7.074921146358911e-09,8.15027839621244,Up-regulated
SLC27A2,1.97173052408978,3.98205221855258e-06,4.30963976559606e-05,4.36555903015301,Up-regulated
DOT1L,1.97016712670085,8.90954573771103e-05,0.0006396820910376,3.19403580790744,Up-regulated
CD38,1.93142729838486,1.46024138253281e-06,1.80386545306375e-05,4.74379585879581,Up-regulated
EXTL3,1.92137698547942,0.0043484341265999,0.0178237122694654,1.7490018373228,Up-regulated
SLC33A1,1.92137698547938,0.0043484341267334,0.0178237122694654,1.7490018373228,Up-regulated
PCCA,1.92137696253481,2.37228632073139e-07,3.83228900488741e-06,5.4165417468547,Up-regulated
POLA1,1.91425945453807,0.0054357530373024,0.0214790457247363,1.66798501746445,Up-regulated
CSF2RB,1.9036772240376,3.53878819901393e-05,0.0002990276028166,3.52428872071348,Up-regulated
PPARA,1.88628564278406,0.0001245359616453,0.0008603946784114,3.06530228441159,Up-regulated
PARP14,1.8602068156939,2.57552580423904e-18,2.8292150959565904e-15,14.5483340333009,Up-regulated
L2HGDH,1.85238409104444,0.0126294224737755,0.0423615895799769,1.37302775175483,Up-regulated
