gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
PWP2,2.24542715377608,2.7953499265751e-05,0.000241668623614154,3.61677973137051,Up-regulated
GALNT3,2.23315658656999,3.5574065255571e-05,0.000299449124009539,3.52367695303688,Up-regulated
PGAP1,2.20414500493825,1.71150882896833e-10,5.96854745594193e-09,8.22413134870724,Up-regulated
D2HGDH,2.16709483588977,2.94535563319157e-10,9.51609753841451e-09,8.02154111516587,Up-regulated
SERINC5,2.13209799335939,1.39297284949359e-12,1.05529701735773e-10,9.97662528932837,Up-regulated
UST,2.11808731999503,0.00248032381621074,0.0109643288213581,1.96001794840069,Up-regulated
ARSK,2.07553442922958,1.22267817240149e-05,0.000118335856597624,3.92688364114563,Up-regulated
SPON1,2.07552764235852,0.0423145160338216,0.111871229514207,0.95128158880469,NS.
CKAP4,2.07552764235813,0.0152522766383156,0.0491338002556881,1.30861964404252,Up-regulated
HELZ2,2.06774550191653,3.55777607916538e-13,3.00632078689475e-11,10.5219646802544,Up-regulated
CSNK2A2,2.01490302054316,7.18350422250781e-08,1.3489024595598e-06,5.87001945344633,Up-regulated
COX18,2.0149030205423,1.02175244809952e-06,1.33994493561357e-05,4.87291304838933,Up-regulated
POMK,1.99548532193454,0.00106925539215872,0.00554045777493564,2.25645435062986,Up-regulated
AGO4,1.99548497525805,0.00349810906870255,0.0147188992765335,1.83212466662907,Up-regulated
NOTCH1,1.97374494804873,2.12955337301939e-10,7.07492114635891e-09,8.15027839621244,Up-regulated
SLC27A2,1.97173052408978,3.98205221855258e-06,4.30963976559606e-05,4.36555903015301,Up-regulated
DOT1L,1.97016712670085,8.90954573771103e-05,0.000639682091037619,3.19403580790744,Up-regulated
CD38,1.93142729838486,1.46024138253281e-06,1.80386545306375e-05,4.74379585879581,Up-regulated
EXTL3,1.92137698547942,0.00434843412659997,0.0178237122694654,1.7490018373228,Up-regulated
SLC33A1,1.92137698547938,0.00434843412673349,0.0178237122694654,1.7490018373228,Up-regulated
PCCA,1.92137696253481,2.37228632073139e-07,3.83228900488741e-06,5.4165417468547,Up-regulated
POLA1,1.91425945453807,0.0054357530373024,0.0214790457247363,1.66798501746445,Up-regulated
CSF2RB,1.9036772240376,3.53878819901393e-05,0.000299027602816677,3.52428872071348,Up-regulated
PPARA,1.88628564278406,0.000124535961645356,0.000860394678411466,3.06530228441159,Up-regulated
PARP14,1.8602068156939,2.57552580423904e-18,2.82921509595659e-15,14.5483340333009,Up-regulated
L2HGDH,1.85238409104444,0.0126294224737755,0.0423615895799769,1.37302775175483,Up-regulated
SETDB2,1.84333425563697,8.11967145040448e-11,3.1296347678138e-09,8.504506342191,Up-regulated
PIK3R5,1.83964504593273,9.85112332386746e-14,9.83768997388037e-12,11.0071068679684,Up-regulated
AGRN,1.80359392799889,0.0148172937441962,0.047943437932252,1.31927082675893,Up-regulated
UTP15,1.78472555396147,3.05165621020042e-07,4.75495652043285e-06,5.32285344991951,Up-regulated
NCOA2,1.7770346408822,2.75634753190265e-13,2.42227821103605e-11,10.6157759773867,Up-regulated
POMGNT2,1.75709064791375,0.0173758907164969,0.0546917362523547,1.26207828922643,NS.
NUDT19,1.7570739136541,0.0072251928666146,0.0267234827069904,1.57310694358178,Up-regulated
CHDH,1.75707391124016,0.0714184552738832,0.170028435374569,0.769478441600759,NS.
PPARG,1.75707390036222,0.111770784131782,0.243129121522301,0.614163019112342,NS.
PLCG2,1.7272209494132,0.00795103770982568,0.0288734377660943,1.53950150451691,Up-regulated
PGS1,1.70300675162648,2.44364972751883e-11,1.14115587022621e-09,8.94265503134357,Up-regulated
ACOX3,1.69305230234246,1.75792584402332e-05,0.000161596781561475,3.7915672930912,Up-regulated
NUP214,1.69111626637313,2.49319443654338e-11,1.14115587022621e-09,8.94265503134357,Up-regulated
EARS2,1.69111599263104,0.00182884134044805,0.00871575797172315,2.05969483820143,Up-regulated
SGPL1,1.68404877622933,0.00032076509075506,0.00199637649968517,2.69975755106655,Up-regulated
MED23,1.67936512850924,2.71876917558854e-11,1.21900732219756e-09,8.91399368570201,Up-regulated
SETD1B,1.6764934245808,8.65928611636914e-10,2.53659354635507e-08,7.59574911682118,Up-regulated
PLCH2,1.67006467625065,0.00133797545136857,0.00682026001544491,2.16619906799449,Up-regulated
TSPOAP1,1.67006381160192,0.0027278499183247,0.0119384188656561,1.92305318772849,Up-regulated
ABCC5,1.67006253444354,0.000856269151887827,0.00459956803593535,2.33728295275723,Up-regulated
GYS1,1.67006253425055,0.00105113066903077,0.00548969831731165,2.26045152125607,Up-regulated
NUP160,1.67006248258634,2.10155291055805e-09,5.6306240786537e-08,7.24944346680144,Up-regulated
PISD,1.65626921211821,1.07565402969603e-05,0.000106450986632531,3.97285030898303,Up-regulated
LPCAT1,1.65353327302344,2.09976512840778e-09,5.6306240786537e-08,7.24944346680144,Up-regulated
GAA,1.64653203684036,0.000151962928349765,0.00103684022852308,2.98428816088836,Up-regulated
MORC2,1.62924053973054,0.0266457480316743,0.0764239013388884,1.11677079592393,NS.
ABHD3,1.62600256731156,4.07773112086173e-14,4.71514488028064e-12,11.3265049583371,Up-regulated
KMT2B,1.61839053637984,5.58534508783423e-07,8.0730283934025e-06,5.09296352006999,Up-regulated
ENTPD4,1.61754484259466,1.49634918797595e-10,5.38931010816913e-09,8.268466825795,Up-regulated
MAN2A1,1.61307560955687,1.00639521641431e-09,2.8714938837172e-08,7.5418921044292,Up-regulated
PIP5K1A,1.60664070799512,4.38849358479118e-08,8.60850036230913e-07,6.06507249791905,Up-regulated
PITPNM2,1.6055240131438,0.00117991164534959,0.00605669599260058,2.21776422459482,Up-regulated
AKT3,1.60292323141417,0.00130938932551409,0.00669006592594058,2.17456960254142,Up-regulated
FLAD1,1.60224027650122,5.19268341867647e-09,1.22670166353034e-07,6.91126104577878,Up-regulated
XPO1,1.59938757660353,1.68927176618584e-10,5.96854745594193e-09,8.22413134870724,Up-regulated
SEC24A,1.59814995539119,4.61892032846728e-07,6.81058252459236e-06,5.16681574030506,Up-regulated
PRKCD,1.59483911869958,2.56451017706287e-09,6.78822754097243e-08,7.16824360858587,Up-regulated
GPD1L,1.59002000604464,0.000616319837357547,0.00352618406946492,2.45269502094583,Up-regulated
ADHFE1,1.59001983043732,0.00298253592246317,0.0129243223306737,1.88859221927964,Up-regulated
CSAD,1.59001982839273,0.000296779460404032,0.0018736335474358,2.72731534615311,Up-regulated
TSC1,1.590019826577,4.96605050859579e-05,0.000392460898107372,3.40620360664392,Up-regulated
HMGCS1,1.58652942163605,3.81955360661231e-07,5.82747171786615e-06,5.23451982553874,Up-regulated
XRN1,1.58341041718847,2.03837981594345e-16,7.46386742604628e-14,13.1270360831747,Up-regulated
LDLR,1.57097163162673,1.14669382542029e-05,0.000111968281531039,3.95090498721356,Up-regulated
LSS,1.57097163160632,0.00565799717359375,0.0221975353399741,1.65369524391292,Up-regulated
