gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
TRMT61B,0.956502991570052,0.0058495296163652,0.0110040656149444,1.95844682866736,NS.
ADORA2A,0.956502991498058,0.00622255277903157,0.0115601202739342,1.93703764740042,NS.
ATP5F1B,0.955145218200178,1.47767010743501e-20,1.93020657783698e-19,18.7143962087054,NS.
PIGP,0.954765371550842,9.19631505537503e-06,3.13544836308871e-05,4.50370034711644,NS.
ZNRD1,0.954287169578798,2.23023281732486e-10,1.38314142083352e-09,8.8591334126979,NS.
DUT,0.954021600744414,2.00563303169317e-11,1.38342344430321e-10,9.85904486878655,NS.
SNRPC,0.953728159420268,3.36846211383375e-12,2.45299157418555e-11,10.6103039435551,NS.
CDC40,0.953239280978392,8.448214821048e-08,3.78900621802367e-07,6.42147468201686,NS.
ATP5F1D,0.952853935361503,4.8290422081393e-34,1.90428268207757e-32,31.7202685821312,NS.
SCP2,0.952839468593379,5.56410268329225e-12,4.02386664639474e-11,10.3953564205204,NS.
RTRAF,0.952483530704637,1.76238217736685e-20,2.2878128886315e-19,18.6405794976927,NS.
FCF1,0.95204864274075,0.000181808928731742,0.000492202928820388,3.30785580638545,NS.
COX17,0.951683705011142,4.79244383446081e-14,4.12189613745807e-13,12.3849029556663,NS.
PSMB1,0.95054252947657,2.66181048420823e-20,3.3921853121922e-19,18.4695204306299,NS.
NDUFA13,0.950311249916614,1.7409789181309e-19,2.14037996405505e-18,17.6695091230786,NS.
DECR2,0.950311023138449,0.185033626046873,0.237251704563168,0.624790658648957,NS.
DGAT1,0.950311021453446,0.00577157179499169,0.0108868096132966,1.96309937188254,NS.
ATP6V1C1,0.950311021342288,0.000966000708726438,0.0022284122309473,2.652004466521,NS.
POLE4,0.95031102119938,1.74751837585494e-09,9.89786830768785e-09,8.00445832882603,NS.
PGK1,0.95019903212772,3.22822378524668e-27,6.24721084367182e-26,25.2043138363466,NS.
ATP5F1E,0.949217743854852,4.65019704318109e-52,9.71891182024847e-50,49.0123823582134,NS.
NADSYN1,0.9481765489201,0.00093074166256305,0.00215659653520707,2.66623109686447,NS.
SET,0.947863266003018,1.99006044663833e-20,2.56742366263834e-19,18.5905024604426,NS.
MTHFD2,0.947421680847949,4.34156784684368e-07,1.78971928992175e-06,5.74721508097435,NS.
MIF,0.947312502090834,9.11572370508684e-36,4.53615774848369e-34,33.3433118509175,NS.
UQCRC2,0.946472244891991,2.85777860087027e-11,1.93920690773339e-10,9.71237585049176,NS.
MPC2,0.946184689388605,1.58819804093223e-09,9.09406549465303e-09,8.04124192236931,NS.
PLRG1,0.945876424194731,6.03093382432164e-06,2.11133194184794e-05,4.67544348190794,NS.
ATP5F1C,0.945799466641124,2.63215130446156e-15,2.50054373923848e-14,13.6019655444181,NS.
GTF2H3,0.945273227206056,0.00278426439383889,0.00576149760705276,2.23946461415647,NS.
