gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
AK6,1.91133386434342,2.6799491832280397e-49,1.6632339987435098e-48,47.7790466460216,Up-regulated
GEMIN7,1.90914966287449,1.99265482946261e-25,6.69397960295009e-25,24.1743156153036,Up-regulated
PRPF19,1.90540982971072,4.5150238824020594e-42,2.35059418711785e-41,40.6288223421673,Up-regulated
ENTPD7,1.90118149327507,0.0002330808755666,0.0002998118756556,3.52315116858722,Up-regulated
NAT1,1.90118149307948,3.0803354039064597e-11,5.84917621640665e-11,10.2329052945778,Up-regulated
CYSLTR2,1.90118149297082,0.0001966420643497,0.0002538323239579,3.59545307403533,Up-regulated
SLC37A2,1.90118149290685,0.00087536765789,0.0010762074674786,2.9681039988408,Up-regulated
LSM4,1.89783700850264,4.2875513676982896e-80,5.57381677800778e-79,78.2538473114763,Up-regulated
EBP,1.89674689615851,3.4615377958190997e-44,1.87777741664557e-43,42.7263558883487,Up-regulated
ACOT13,1.88248948389101,1.9780175460559897e-30,7.80198303175048e-30,29.1077949985545,Up-regulated
NDUFB3,1.88145747926943,3.89238694847584e-95,8.90788971437647e-94,93.0502251684604,Up-regulated
MGST1,1.88056220602222,0.0006872877363094,0.0008482984026246,3.07145135078916,Up-regulated
BDH1,1.88056220576707,4.17099564769876e-09,7.011229868396451e-09,8.15420579398644,Up-regulated
PPIL1,1.87920258628908,5.0504512781832e-22,1.5035015525973601e-21,20.8228961190872,Up-regulated
ACAT2,1.87856340439259,5.97251712299376e-49,3.6550473869686e-48,47.4371069881273,Up-regulated
RPL26L1,1.87741127361619,1.47270616022558e-48,8.91332075486391e-48,47.0499604646692,Up-regulated
IMPDH2,1.87648888047083,4.11990887189064e-52,2.70192232583395e-51,50.5683271401203,Up-regulated
AHCY,1.8713285298433,2.34041143837591e-32,9.73841653430278e-32,31.0115116536266,Up-regulated
SUV39H1,1.86839177083448,6.56606032465548e-07,9.74046896236873e-07,6.01142013317621,Up-regulated
PON2,1.86035949870489,6.12491518281034e-08,9.67393145696213e-08,7.01439699405823,Up-regulated
MCAT,1.85466434988678,1.66196345141178e-13,3.50752517075089e-13,12.4549992036983,Up-regulated
POLD3,1.85191044401602,5.57563589288106e-17,1.3763676468157e-16,15.8612655445476,Up-regulated
TXN,1.85172928238632,1.51436467405638e-100,4.37770945908139e-99,98.3587530651767,Up-regulated
TALDO1,1.85139975733333,4.27915126639195e-119,2.5408906303413802e-117,116.595014028244,Up-regulated
DCPS,1.85117107248189,2.68943692471532e-64,2.33545174845832e-63,62.6316291010137,Up-regulated
ENTPD5,1.84711766799509,2.50468955767841e-08,4.02400345393474e-08,7.39534165518271,Up-regulated
G6PC3,1.84711427196052,1.37782839742908e-18,3.62525627443315e-18,17.4406612871238,Up-regulated
NT5C3B,1.84711427178129,1.10953485049654e-09,1.90590153756129e-09,8.71989953958351,Up-regulated
MAGOHB,1.84630489297962,4.34885195708829e-35,1.93018742418646e-34,33.7144005182783,Up-regulated
PSMB5,1.84351585121803,3.0706735638071503e-65,2.74238610556272e-64,63.5618714001262,Up-regulated
DUS2,1.84234099305134,2.60747720127826e-06,3.75647699095628e-06,5.42521926694171,Up-regulated
NME2,1.84075494862888,3.78751710652097e-100,1.06681731833674e-98,97.9719099427412,Up-regulated
SEC11C,1.83791066567013,1.64448251408905e-105,4.94921655267623e-104,103.305463543244,Up-regulated
NDC1,1.83664297209073,5.70674206564156e-10,1.00061550823739e-09,8.99973277040151,Up-regulated
EXTL2,1.83664297190924,0.0011455908557709,0.0013974809051242,2.85465411750654,Up-regulated
LSM3,1.83608259087591,8.16412434455029e-96,1.94962838967141e-94,93.7100481597631,Up-regulated
GOT2,1.83513808090804,1.2529095734082302e-44,6.898852964355571e-44,43.1612231110977,Up-regulated
SNRPE,1.8348066184033,3.2419413516709203e-88,5.7439880238879e-87,86.240786474261,Up-regulated
LDHA,1.83445023801013,1.55409776964902e-99,4.26794099989863e-98,97.3697815929016,Up-regulated
PSMA6,1.83421086710216,3.4744192405409896e-138,4.01752582708872e-136,135.396041322648,Up-regulated
PSAT1,1.83404222060769,3.89643545585893e-14,8.48411169130036e-14,13.0713936227349,Up-regulated
GNG5,1.83317676411098,9.836146751062619e-138,1.02904830533736e-135,134.987564238212,Up-regulated
NUP35,1.83286226460303,1.12536656156782e-18,2.9752470947828002e-18,17.5264769602062,Up-regulated
PTDSS2,1.83219104997968,2.2307187730664504e-09,3.79032416429001e-09,8.42132364577281,Up-regulated
LRP8,1.8297225290801,1.45516939159038e-05,2.01322868600638e-05,4.69610689007426,Up-regulated
PSPH,1.82972252908008,1.45516939161499e-05,2.01322868600638e-05,4.69610689007426,Up-regulated
ATP5MC3,1.82759809547102,1.31606902752348e-164,4.13057664781298e-162,161.383989314571,Up-regulated
SQOR,1.82756978779431,1.0695257251234998e-71,1.12968654716169e-70,69.9470420429965,Up-regulated
POLD1,1.82567394118011,5.27392312877898e-10,9.26944729114194e-10,9.03294616073829,Up-regulated
GBE1,1.82481032834712,3.13758971653028e-13,6.55255190800097e-13,12.183589529974,Up-regulated
ALYREF,1.82347250878142,1.35574428302093e-15,3.1519261267693e-15,14.5014239698349,Up-regulated
LMCD1,1.82321995175534,2.86199611306935e-37,1.3406834670391001e-36,35.8726737461939,Up-regulated
VDAC1,1.82217045797617,1.6347469073493002e-112,7.48237282384671e-111,110.125960656028,Up-regulated
PAFAH1B3,1.81866047697912,9.31617849192342e-64,7.96406387033298e-63,62.0988652656685,Up-regulated
