gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
TK1,2.70570284624884,0.0114147064282583,0.0200645386333556,1.69757082203986,Up-regulated
PCTP,2.41929713227711,9.253961427350211e-09,4.82313700328228e-08,7.31667040158124,Up-regulated
FUT7,2.30535283880653,0.0016467906724092,0.0036002013654134,2.44367320772099,Up-regulated
APOBEC3H,2.09148292493957,1.15562949241959e-07,5.06901948953094e-07,6.29507603898384,Up-regulated
KMT5A,2.05939461020993,1.57413202704106e-07,6.81146156628532e-07,6.16675968954578,Up-regulated
ESRRA,2.03513033702345,1.34172695504017e-09,7.78947037787208e-09,8.10849206989958,Up-regulated
PTDSS2,2.02830422914795,5.87650926726987e-08,2.74762961266086e-07,6.56104181164853,Up-regulated
DHTKD1,2.00810131534698,0.0002222283779871,0.0005864359974661,3.23177937905402,Up-regulated
MORC2,1.94714063206929,1.17289877651919e-06,4.57342993083042e-06,5.33975797032045,Up-regulated
MAN2A2,1.92376038159798,3.32878481409532e-05,0.0001017128693195,3.99262409406956,Up-regulated
ADAT2,1.90916136749217,9.18400259568418e-08,4.09265787313005e-07,6.38799455880501,Up-regulated
LMCD1,1.89477267626365,0.0002143591191203,0.0005707140878489,3.24358140693316,Up-regulated
GZMH,1.88186922520405,0.0286102266929653,0.0451643211944249,1.34520451269229,Up-regulated
PXMP2,1.86544501515474,1.3888292467010102e-09,8.018378800014131e-09,8.09591343089044,Up-regulated
GTF2H4,1.82577976300623,1.0633553626869502e-09,6.2252456807163e-09,8.20584350436493,Up-regulated
ENTPD1,1.82577971480802,0.0010714001435717,0.0024234050866504,2.61557398487506,Up-regulated
PUS7,1.79299095260938,0.0002384747854125,0.0006230153768903,3.20550123421369,Up-regulated
PPARA,1.77171253810512,2.59323146929214e-05,8.05327454802464e-05,4.09402749491482,Up-regulated
B4GALT5,1.76124123794378,0.0006354200594967,0.0015247163310541,2.81681094800065,Up-regulated
GNG8,1.76124123687643,0.0175980620544889,0.0294475177693209,1.53095130748199,Up-regulated
IDNK,1.7499669030283,1.84274764528227e-08,9.28034356298783e-08,7.0324359456833,Up-regulated
GGT1,1.74881871748002,1.54052111819049e-06,5.92944592452693e-06,5.22698588727032,Up-regulated
ST20-MTHFS,1.73654919641077,0.0002579090944398,0.0006679461388239,3.1752585563188,Up-regulated
GALNT12,1.73654862482571,0.000257910303364,0.0006679461388239,3.1752585563188,Up-regulated
FUT4,1.71543185584136,0.0014319518229965,0.0031655168465361,2.4995553708684,Up-regulated
NME1,1.71007295091116,5.59711794873842e-14,4.73602287970174e-13,12.3245862082057,Up-regulated
PIP4K2B,1.7006166198311,3.79972937367124e-06,1.38352515522176e-05,4.85901294011921,Up-regulated
MTHFD1,1.69610193524524,1.18879640837341e-07,5.18702399478167e-07,6.28508174298826,Up-regulated
MPST,1.68997829637091,1.84583224145258e-07,7.90530611605714e-07,6.102081308282,Up-regulated
DUS2,1.68601789765108,0.0016693097634768,0.0036418135758523,2.43868228947214,Up-regulated
NUDT7,1.68601783162122,1.17075879885381e-05,3.90252932951271e-05,4.40865382430714,Up-regulated
PTGDS,1.68601781617783,0.0139370292305848,0.0239345859424176,1.62097408121645,Up-regulated
APOBEC3C,1.68045915817413,3.0924954081027198e-12,2.26782996594199e-11,10.6443895104587,Up-regulated
ST6GALNAC1,1.67163669663406,0.0030658123550309,0.00624544694905,2.20443647633542,Up-regulated
DOT1L,1.67162907874471,0.003065946684079,0.00624544694905,2.20443647633542,Up-regulated
RETSAT,1.64345820934206,0.000191311501346,0.0005145959302616,3.2885336527776,Up-regulated
SRD5A1,1.63424154665428,0.0001211626387257,0.0003412802088098,3.46688889617465,Up-regulated
NSD2,1.62231579586969,2.27525399840541e-06,8.55266341127213e-06,5.06789861922582,Up-regulated
SLC19A2,1.62147937645036,0.0042281167786691,0.0082741236586315,2.08227799276369,Up-regulated
CD38,1.61706072881102,6.98097431972979e-08,3.19261188801647e-07,6.49585387354876,Up-regulated
DOLPP1,1.6106684411884,0.0006036739740232,0.0014569037017421,2.83656915322942,Up-regulated
CHST7,1.60932522178292,0.0004151242855421,0.0010328687580752,2.98595485879479,Up-regulated
ERCC2,1.60709056037845,0.0002476051684604,0.0006444518083216,3.19080955334939,Up-regulated
CHST14,1.60709055758816,0.0001518511659812,0.0004159488032775,3.38096012086927,Up-regulated
AMACR,1.60263677383955,0.0017876294796941,0.0038676455616571,2.41255333233193,Up-regulated
IDH2,1.59946663247748,1.4469340104101298e-22,2.0027099879186502e-21,20.6983819362609,Up-regulated
MLYCD,1.59525616555991,4.0726550483833e-06,1.47009482748205e-05,4.83265465047365,Up-regulated
AGPS,1.58939098614064,7.41045366271422e-11,4.794999428815081e-10,9.31921144022689,Up-regulated
BDH2,1.58939098052177,2.68473777868095e-10,1.65519231782985e-09,8.78115153800922,Up-regulated
MECR,1.58190031667312,7.56768498185912e-05,0.0002212092533158,3.65519671018843,Up-regulated
CHPF,1.58190030886776,0.000117026917274,0.000330969224767,3.48021238729751,Up-regulated
ADHFE1,1.58065730173882,0.0002988219681971,0.000763493781824,3.11719449564816,Up-regulated
FECH,1.56341549475719,0.0003378698075541,0.0008549006026492,3.06808437676934,Up-regulated
PDZD11,1.55182875164286,4.1422093419931793e-11,2.7309834462983403e-10,9.56368093230372,Up-regulated
TK2,1.55067646985247,0.0033766623141359,0.006805423564652,2.16714483944426,Up-regulated
FMO4,1.55067646830812,0.002490804610966,0.0052057816369189,2.2835140528749,Up-regulated
DBT,1.54815414551146,0.0013886697174897,0.0030810187999506,2.5113056516701,Up-regulated
RPE,1.53809770604927,8.32285458001232e-07,3.33233066517735e-06,5.47725191034548,Up-regulated
SGPP1,1.53809768610124,0.0008372807634835,0.0019639919143442,2.70686030451389,Up-regulated
RAB27A,1.52754747520627,5.5369288473143603e-14,4.70413873613294e-13,12.3275198783757,Up-regulated
ALDH6A1,1.52704784994219,1.97650586320191e-05,6.316356657633e-05,4.19953335522031,Up-regulated
SLC25A12,1.52567516657111,7.97904207520967e-09,4.2325375475097e-08,7.37339918050693,Up-regulated
GPX7,1.52231381840002,6.92636451634334e-11,4.5096890464665303e-10,9.34585340270285,Up-regulated
MGAT4B,1.52156839682152,0.0003065654327308,0.0007794668545103,3.10820234770967,Up-regulated
CNOT6,1.52156839682146,0.0003065654207748,0.0007794668545103,3.10820234770967,Up-regulated
PIP5K1A,1.51952130091447,8.84551028017137e-09,4.62177912138954e-08,7.33519081365004,Up-regulated
PIGV,1.51829508803141,0.0009216930016864,0.002140375970583,2.66950993337605,Up-regulated
CTSH,1.51689547965824,1.73412112936926e-05,5.58445787423999e-05,4.25301898076749,Up-regulated
GNPDA2,1.51340509657331,3.04669005865937e-06,1.12105320820389e-05,4.95037377413032,Up-regulated
ST3GAL3,1.51340507684653,3.83427289918755e-05,0.000115971495793,3.9356487412987,Up-regulated
BCKDK,1.50779233672667,2.834687732305e-07,1.19686815363989e-06,5.92195368860814,Up-regulated
NMNAT1,1.50530786328372,0.0150130100053807,0.0256126840487789,1.59154490780668,Up-regulated
ENPP2,1.5012837137416,0.0146575746129551,0.0250895421302834,1.60050726423763,Up-regulated
POMC,1.49627571681341,0.0001112020093017,0.000316207074069,3.50002841841775,Up-regulated
ACOT2,1.49582618714679,1.5952641419288e-08,8.13195623568581e-08,7.08980496730051,Up-regulated
GALM,1.49351805466187,2.1847502402622498e-12,1.6249565843943398e-11,10.7891582380142,Up-regulated
TFB1M,1.49228815007113,2.75756678011031e-08,1.35289074423252e-07,6.86873727442441,Up-regulated
CPSF2,1.4868045423378,6.34769109225284e-08,2.93510495194877e-07,6.53237636486363,Up-regulated
NUP37,1.48252783495407,1.80156950128861e-07,7.73158163797373e-07,6.11173165402723,Up-regulated
GALNS,1.47747306428475,0.000146112532209,0.0004020456571572,3.3957246247128,Up-regulated
ADA,1.47491878448003,2.0525573686845403e-09,1.15629242602445e-08,7.9369323190743,Up-regulated
STARD5,1.47363792177754,0.0126325215729061,0.0219982177652441,1.65761250309022,Up-regulated
