gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
NDUFB5,1.04358382047859,7.77492153386193e-29,1.0833057337181e-27,26.9652489582146,Up-regulated
NME3,1.04171930464892,5.80502016095238e-35,9.47850948155505e-34,33.0232599511461,Up-regulated
RPL9,1.04033988188139,1.24707816818524e-157,2.1719944762559603e-155,154.663141283565,Up-regulated
CBR4,1.04009950564369,0.0016272429652061,0.0044879888457185,2.34794823113,Up-regulated
PLA2G12A,1.03724642736598,6.08133936089721e-07,2.75996100319679e-06,5.55909705424496,Up-regulated
NDUFB7,1.03605161583967,3.99560069967009e-27,5.285319912854739e-26,25.2769287203371,Up-regulated
OXSM,1.0344014755363,0.0003062851677454,0.0009441533931977,3.02495744171098,Up-regulated
TKTL1,1.0321313266838,0.0040553685105214,0.0103615161210145,1.98457669296765,Up-regulated
GPS2,1.03104966100564,4.0213355078941903e-19,4.1198976526955195e-18,17.3851135726614,Up-regulated
DDX39B,1.03041679563113,9.14849316060773e-16,8.033760800701751e-15,14.0950811032095,Up-regulated
VNN2,1.02962819753629,2.31772127849848e-05,8.61928375811711e-05,4.06452882150954,Up-regulated
PPIL3,1.02896175194467,3.2583516955076596e-11,2.22547550444804e-10,9.65257718158438,Up-regulated
ALDH6A1,1.02873573796443,0.0003275430892216,0.0010022914443239,2.99900597681445,Up-regulated
LDHB,1.02804968729641,8.36697885638161e-107,3.0678922473399202e-105,104.51315989805,Up-regulated
COQ9,1.02799909463064,2.45919783209747e-06,1.04042985204124e-05,4.98278719550847,Up-regulated
RPL38,1.02408886111055,8.609631628599939e-134,6.66449263102736e-132,131.176232907905,Up-regulated
CLOCK,1.02310192469341,0.0002486660592975,0.000780348444342,3.10771143107323,Up-regulated
TSPO,1.02244120883323,1.81139369543488e-38,3.10312526513024e-37,36.5082006927185,Up-regulated
CLNS1A,1.02041203239235,1.1810475743393e-31,1.7886879930211098e-30,29.7474654083016,Up-regulated
POLR3GL,1.01432346001891,3.05244840602064e-27,4.06345042584914e-26,25.3911050342775,Up-regulated
SLC37A4,1.0137821941859,0.0168234908482606,0.0369339242362023,1.43257454602935,Up-regulated
RPL4,1.01247156245617,2.62580440268909e-102,8.57489250253156e-101,100.066771315699,Up-regulated
PRIM1,1.01142369877723,5.97604904326218e-06,2.37903666674628e-05,4.62359886437599,Up-regulated
HACD4,1.01081812508344,3.79452161331159e-14,3.0858171874790697e-13,12.5106298063418,Up-regulated
PGM1,1.00585391820329,1.38265070568355e-07,6.75172891326779e-07,6.1705850032656,Up-regulated
RXYLT1,1.00087878318386,8.23375358030913e-06,3.21054943709815e-05,4.49342063828646,Up-regulated
ACAA2,1.00087878318096,1.0181003865423601e-09,5.927102528895661e-09,8.22715756013259,Up-regulated
