gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
A4GALT,1.97408102601101,0.0006388051843121,0.0013290293465282,2.87646542921938,Up-regulated
IL4I1,1.93152141144389,2.53647308530206e-10,1.32681699247825e-09,8.87718897512943,Up-regulated
OSBPL6,1.87745418968268,0.0008620100245963,0.0017481986838019,2.75740921107499,Up-regulated
CACNA2D2,1.79799009265876,7.30089312838729e-05,0.0001812436407126,3.74173722256038,Up-regulated
FNTB,1.77737077222594,2.64132005637743e-07,9.49751254314437e-07,6.02239012421022,Up-regulated
PFAS,1.77737073025764,0.0008117048312372,0.0016542815530874,2.78139057305064,Up-regulated
TCN2,1.73736540797706,0.0001102410920485,0.0002641217876014,3.57819577204255,Up-regulated
APOBEC3B,1.73736539713249,0.0049268026909008,0.0084983593370394,2.0706649095381,Up-regulated
APOBEC3H,1.59667387071148,3.97774489402952e-16,3.7346604838388304e-15,14.4277488735534,Up-regulated
PHGDH,1.58321471709035,0.0020004903721339,0.0037663637611839,2.42407773746707,Up-regulated
PIK3C2B,1.57484646721698,0.000338194360274,0.0007445020135491,3.12813412333545,Up-regulated
ARSD,1.55422720258531,6.54893457966707e-05,0.000163686112304,3.785988166071,Up-regulated
RNLS,1.55203178967945,5.09416867496626e-06,1.52270592910216e-05,4.81738396120741,Up-regulated
CHDH,1.52605631557035,0.0056538381962662,0.0095697091811994,2.01910126002038,Up-regulated
SLC37A2,1.52605630354028,0.0069880192607325,0.0115520529088258,1.93734083068523,Up-regulated
POMC,1.52605630349512,1.49000756730656e-06,4.80697008131059e-06,5.31812858092152,Up-regulated
B4GAT1,1.52603581086792,0.0031373154016981,0.0056404925839041,2.24868296744749,Up-regulated
KYAT1,1.52603434714332,0.0012135337335499,0.0023847348949993,2.62255989336946,Up-regulated
FUT10,1.50073849553891,1.8448825038581e-05,5.01014445114492e-05,4.30014975248989,Up-regulated
NUDT16,1.47951767785185,1.01998906553431e-11,6.366238570962729e-11,10.1961170904855,Up-regulated
ACY1,1.45054875085304,1.78986439952982e-07,6.5868209141826e-07,6.18132414421593,Up-regulated
GM2A,1.44886666480387,1.52794426590289e-11,9.24764063963816e-11,10.0339690551405,Up-regulated
MAPK11,1.43508452517473,2.64920892180378e-06,8.33855587564886e-06,5.0789091567415,Up-regulated
AMACR,1.43073224479071,7.48457057986337e-05,0.0001853844595711,3.73192667475127,Up-regulated
SFN,1.40089316046006,0.0059136367094236,0.0099633894559843,2.00159289334157,Up-regulated
XYLT2,1.39252491079624,0.0011955472478052,0.0023578252274937,2.62748838988898,Up-regulated
DHTKD1,1.38497770591738,0.0001491585801121,0.0003478783444865,3.45857260535047,Up-regulated
ERCC2,1.37190562361337,7.23992706331815e-06,2.12364749774499e-05,4.67291756974176,Up-regulated
SRD5A3,1.3719004339553,0.0006263220819254,0.0013080129410554,2.88338795922188,Up-regulated
CHPT1,1.36620760928334,3.00429952477549e-07,1.06976435266317e-06,5.97071187802412,Up-regulated
FHL2,1.34373474673376,0.0140453772191345,0.0218229800215265,1.66108594492384,Up-regulated
CACNB2,1.33451807537628,0.0108713303918648,0.0173577855166621,1.76050568234155,Up-regulated
AKAP5,1.33368441084762,1.7359526439337302e-09,8.11465523132429e-09,8.09072992738601,Up-regulated
GNG8,1.32666683818894,1.81370725216032e-08,7.64820505373556e-08,7.11644047683655,Up-regulated
ASMT,1.32537989053367,0.0040232996239671,0.0070656988599966,2.15084487613252,Up-regulated
CPE,1.31248227203808,0.0010188107948226,0.0020348430147502,2.6914690903491,Up-regulated
TRMT10A,1.31248220318593,1.50873478886722e-05,4.1589590102149e-05,4.38101535992485,Up-regulated
SHPK,1.31247918593645,0.0020662208523418,0.0038633933724213,2.41303106954761,Up-regulated
CTU1,1.31094492387399,8.29266308548799e-09,3.64379615976342e-08,7.43844592620125,Up-regulated
OXSM,1.3029127522243,7.85071878156521e-05,0.0001937980804842,3.71265052882924,Up-regulated
GTF2H4,1.29553264487397,1.06003921809616e-06,3.51267897761276e-06,5.45436153840093,Up-regulated
CTSZ,1.29279462201524,3.13616566454315e-27,1.37803119300026e-25,24.8607409516631,Up-regulated
NPL,1.28093443743229,0.0052242922550846,0.008925171138741,2.04938344760812,Up-regulated
BGN,1.27564547901915,5.36349872019046e-05,0.0001357558374223,3.86724148692658,Up-regulated
SLC25A15,1.2747418752327,0.0026664298723922,0.0048771997039751,2.31182946123051,Up-regulated
PHOSPHO2,1.2665451174601,0.0010137570960859,0.0020284374682156,2.6928383759939,Up-regulated
ATP6V1E2,1.26136374949861,0.0004168974421102,0.0008953310658027,3.0480163462871,Up-regulated
METTL1,1.23837974173709,0.0034024869056203,0.0060873483156741,2.21557184737672,Up-regulated
GNGT2,1.23837425958298,0.0003081307765792,0.0006838013294389,3.16507005918812,Up-regulated
SLC27A5,1.23837423104715,0.0003992461391703,0.0008599448703502,3.06552938976818,Up-regulated
PRKAR1B,1.20485158271031,2.95986512140579e-10,1.53368482823786e-09,8.81426387860106,Up-regulated
FH,1.20200660149165,1.20163222904727e-06,3.94616742483836e-06,5.40382449279368,Up-regulated
PRKACA,1.20063395129801,0.0006371162603872,0.0013267719659438,2.87720371348999,Up-regulated
DCTD,1.19641010356294,4.727396089418111e-19,5.77004956025089e-18,17.2388204565755,Up-regulated
LSM11,1.189584066882,0.0254906287760475,0.037510322452094,1.42584920248316,Up-regulated
ABAT,1.18430700982623,1.89734325332619e-05,5.13357528024339e-05,4.28958006497441,Up-regulated
ST3GAL4,1.17774967053378,0.002739197857006,0.0049859301750646,2.30225380782111,Up-regulated
SETMAR,1.17774967053378,0.0027391978704155,0.0049859301750646,2.30225380782111,Up-regulated
MECR,1.16426625934259,0.0002628880474614,0.0005935920249464,3.22651194254208,Up-regulated
GALE,1.16426625934259,0.0002628880474539,0.0005935920249464,3.22651194254208,Up-regulated
ALG1,1.16041269094991,6.31506998143197e-10,3.1177997189227e-09,8.50615178644044,Up-regulated
THOC6,1.16041268974968,1.1313381997627201e-09,5.4151416664024e-09,8.26639017724142,Up-regulated
LCMT2,1.15833156049026,0.0105735143965901,0.0169562125031448,1.77067114928919,Up-regulated
STX1A,1.15833153421013,0.0003447481589198,0.0007551462663478,3.1219689205358,Up-regulated
GNPDA2,1.15381684332707,3.54667612821176e-05,9.23520834682069e-05,4.03455330240524,Up-regulated
TIAM2,1.14876207235427,0.0067111326940343,0.0111615128908353,1.95227693482406,Up-regulated
CMAS,1.14138196506883,9.9992480225836e-13,7.08656384052134e-12,11.149564296106,Up-regulated
TST,1.13659153677585,0.0253290341770997,0.0373666090287232,1.42751631202282,Up-regulated
ARV1,1.13518999480817,6.75475257790106e-06,1.99733397222727e-05,4.69954931110899,Up-regulated
AHCYL1,1.13401429790292,1.05318591167906e-10,5.79912142345587e-10,9.23663779779002,Up-regulated
RXRA,1.13301371538863,0.0040098533478127,0.0070477182441157,2.15195146660959,Up-regulated
GLE1,1.12359872720315,5.82037240362727e-08,2.27533063536817e-07,6.64295548573987,Up-regulated
FIG4,1.12059120894299,0.0001516114648814,0.0003526850392362,3.45261296254671,Up-regulated
PMM1,1.12059119538697,6.87177100857469e-17,6.95727230683806e-16,15.1575609980736,Up-regulated
GLRX,1.11946035708659,7.992217526769711e-23,1.65650017984085e-21,20.7808085126321,Up-regulated
DCTPP1,1.1188290803941,1.64927178940768e-10,8.83768322275287e-10,9.05366156931321,Up-regulated
CYP7B1,1.11054086287755,3.06689181224847e-06,9.54385454888086e-06,5.0202761880615,Up-regulated
VDR,1.10660494791277,6.20517461165459e-08,2.4128794020894e-07,6.61746438398262,Up-regulated
B3GALNT2,1.10224206489006,0.0005478702425934,0.0011607241301617,2.93527098696672,Up-regulated
FUCA1,1.10224205980978,0.0006039465650779,0.001263686289025,2.89836072657193,Up-regulated
TKFC,1.10022389347823,3.69215882438765e-07,1.29372774117698e-06,5.88815710925093,Up-regulated
FKTN,1.09861229606224,0.0260386798876406,0.0381634287612721,1.41835261339129,Up-regulated
MFSD2A,1.09861229606224,0.0260386798876408,0.0381634287612721,1.41835261339129,Up-regulated
B3GNT5,1.09319226315668,0.0125185586426285,0.0197297513184038,1.70487838873289,Up-regulated
ARSB,1.09319222753954,0.005079255376862,0.0087112600023153,2.05991902381251,Up-regulated
PLA2G15,1.09319222134609,0.0064966838819696,0.0108459076661757,1.96473409713835,Up-regulated
TYMP,1.09240226934469,3.4557745625103996e-23,7.37120069304402e-22,21.1324617642588,Up-regulated
PDK2,1.08596723086158,1.36377491365628e-09,6.4993784930647505e-09,8.18712817103984,Up-regulated
ACP6,1.08422355121607,3.5477996562206e-05,9.23520834682069e-05,4.03455330240524,Up-regulated
FAHD1,1.07710608395753,0.0023589171810692,0.0043550765099235,2.36100421090988,Up-regulated
PIP4P1,1.07448637620964,4.56892279496786e-16,4.2533573646374504e-15,14.3712681265806,Up-regulated
ACER3,1.07285979258024,3.11888559787164e-06,9.6645862602595e-06,5.01481673333044,Up-regulated
WDR12,1.07238909357516,8.40005634262377e-05,0.0002062002657513,3.6857107793325,Up-regulated
ALG14,1.07132014977094,0.0012588226203743,0.0024590713000587,2.60922887883625,Up-regulated
GSTZ1,1.07003891622408,0.0005616817455267,0.0011865526874252,2.92571297270159,Up-regulated
MCEE,1.06652397457204,1.99944926583707e-05,5.39654795705655e-05,4.26788395917734,Up-regulated
NHP2,1.06452730124032,2.02464592327612e-21,3.36980840411942e-20,19.4723947909385,Up-regulated
COX5A,1.06359175138043,2.6093403909534504e-31,2.38863368288531e-29,28.6218504478641,Up-regulated
CTSH,1.05605274085617,0.0043263844031212,0.0075437035981407,2.12241538392671,Up-regulated
ST8SIA6,1.0560526764222,0.0317652510583051,0.0456430716645495,1.34062513633806,Up-regulated
PGM2,1.05011794002028,1.87776115807195e-08,7.90314418445227e-08,7.10220009474801,Up-regulated
GPAM,1.04913231393725,0.0341501318926142,0.0487510329877021,1.31201617758378,Up-regulated
